17,0,Martinsfuror
25,1,Abgenutztes Kurzschwert
35,1,Gebogener Stab
36,1,Abgenutzter Streitkolben
37,1,Abgenutzte Axt
38,1,Rekrutenhemd
39,1,Rekrutenhose
40,1,Rekrutenstiefel
42,1,OLDSquire's Belt
43,1,Knappenstiefel
44,1,Knappenhose
45,1,Knappenhemd
47,1,Straßenräuberschuhe
48,1,Straßenräuberhose
49,1,Straßenräuberhemd
50,1,OLDInitiate's Belt
51,1,Neophytenstiefel
52,1,Neophytenhose
53,1,Neophytenhemd
55,1,Lehrlingsstiefel
56,1,Lehrlingsrobe
57,1,Akolythenrobe
59,1,Akolythenschuhe
60,1,Mehrlagige Tunika
61,1,Zwergische Lederhose
79,1,Zwergische Stoffkniehose
80,1,Weiche fellgefütterte Schuhe
85,1,Schmutzige Lederweste
88,0,Ausgediente alte Hose
91,0,OLDDwarven Initiate's Pants
99,1,Ausgediente zwergische Gutsherrenstiefel
100,0,Ausgediente zwergische Gutsherrenhose
119,1,Ausgediente Schurkenweste
120,1,Rohlingshose
121,1,Rohlingsstiefel
127,1,Fallenstellerhemd
128,0,Ausgediente Taurenfallenstellerhose
129,1,Unverwüstliche Fallenstellerstiefel
137,1,OLDNeophyte's Belt
138,1,Ausgedienter Kriegsharnisch
139,1,Muskelprotzhose
140,1,Muskelprotzstiefel
143,0,Monsterschild Wache von Sturmwind
147,1,Unverwüstliche Fallenstellerhose
148,1,Unverwüstliches Fallenstellerhemd
153,1,Primitiver Kilt
154,1,Primitiver Mantel
156,0,Ausgediente Taurenrekrutenhose
192,0,Martins zerbrochener Stab
193,1,Zerlumpte Stoffweste
194,1,Zerlumpte Stoffhose
195,1,Zerlumpte Stoffstiefel
200,1,Dicke Stoffweste
201,1,Dicke Stoffhose
202,1,Dicke Stoffschuhe
203,1,Dicke Stoffhandschuhe
209,1,Schmutzige Lederhose
210,1,Schmutzige Lederstiefel
236,1,Geschmeidige Lederrüstung
237,1,Geschmeidige Lederhose
238,1,Geschmeidige Lederstiefel
239,1,Geschmeidige Lederhandschuhe
285,1,Schuppenpanzerweste
286,1,Schuppenpanzerhose
287,1,Schuppenpanzerstiefel
647,4,Schicksal
710,1,Armschienen der Volksmiliz
711,1,Zerlumpte Stoffhandschuhe
714,1,Schmutzige Lederhandschuhe
718,1,Schuppenpanzerhandschuhe
719,1,Handschuhe des Hasenjägers
720,3,Muskelprotzhandschuhe
727,2,Schartiges Kurzschwert
753,2,Kurzschwert des Drachenmals
754,3,Kurzschwert der Rache
756,2,Tunnelhacke
763,1,Eisbedeckte Armschienen
766,1,Gebördelter Streitkolben
767,1,Langer Bo
768,1,Holzfälleraxt
776,3,Blutrache
778,1,Ausgrabungshacke eines Kobolds
781,1,Steingnollhammer
789,2,Plumper Kampfhammer
790,2,Waldmannsaxt
791,3,Knorriger Eschenstab
792,1,Gestrickte Sandalen
793,1,Gestrickte Handschuhe
794,1,Gestrickte Hose
795,1,Gestrickte Tunika
796,1,Raue Lederstiefel
797,1,Raue Lederhandschuhe
798,1,Raue Lederhose
799,1,Raue Lederweste
809,4,Blutklinge
810,4,Hammer des Nordwindes
811,4,Axt des Tiefwaldes
812,4,Glimmender Reinholzstab
816,2,Kleine Handklinge
820,2,Schneideklinge
821,2,Lederweste der Flusspfoten
826,2,Derbe Axt der Flusspfoten
827,2,Heimtückischer Totschläger
832,2,Silberner Gürtel der Defias
837,1,Schwere Stoffrüstung
838,1,Schwere Stoffhose
839,1,Schwere Stoffhandschuhe
840,1,Schwere Stoffschuhe
843,1,Gegerbte Lederstiefel
844,1,Gegerbte Lederhandschuhe
845,1,Gegerbte Lederhose
846,1,Gegerbtes Lederwams
847,1,Kettenpanzerrüstung
848,1,Kettenpanzerhose
849,1,Kettenpanzerstiefel
850,1,Kettenpanzerhandschuhe
851,1,Entersäbel
852,1,Streitkolben
853,1,Kriegsbeil
854,1,Hirtenstab
859,1,Feines Stoffhemd
860,1,Chevaliersstiefel
863,2,Düsterschneide
864,2,Ritterliches Langschwert
865,2,Bleistreitkolben
866,2,Mönchsstab
867,4,Handschuhe der Heiligen Macht
868,4,Inbrünstiger Hüter
869,4,Funkelndes Langschwert
870,4,Feurige Kriegsaxt
871,4,Wirbelwindaxt
872,3,Steinschneider
873,4,Stab des Jordan
876,1,Abgenutzter Holzrundschild
880,2,Stab des Schreckens
885,2,Schwarzmetallaxt
886,2,Schwarzmetallkurzschwert
888,3,Nagakampfhandschuhe
890,3,Stab des verrückten Sängers
892,2,Gnollzauberhandschuhe
897,2,Irrwolfarmschienen
899,2,Giftweberzahn
911,2,Eisenholzzweig
913,2,Gewaltiges Ogerschwert
914,2,Große Ogerkettenrüstung
920,2,Heimtückischer Stachelstreitkolben
922,1,Dakische Sichel
923,1,Langschwert
924,1,Schlägel
925,1,Dreschflegel
926,1,Streitaxt
927,1,Doppelaxt
928,1,Langstab
934,3,Stalvans Schneide
935,3,Kurzschwert der Nachtwache
936,3,Mitternachtsstreitkolben
937,3,Schwarzer Dämmerwaldstab
940,4,Roben der Einsicht
943,4,Stab des Aufsehers
944,4,Stab des Elementarmagiers
983,2,Rote Leinenschärpe
1008,1,Eingeschliffenes Schwert
1009,2,Kompakter Hammer
1010,1,Knorriger Kurzstab
1011,1,Scharfe Axt
1020,1,Lederhelm D (Test)
1021,1,Lederhelm A (Test)
1024,1,Plattenhelm D2 (Test)
1025,1,Plattenhelm D1 (Test)
1027,1,Panzerhelm A (Test)
1028,0,Ausgediente zerbeulte Schädelkappe
1121,3,Füße des Luchses
1131,2,Totem des Gegenschlages
1154,1,Gürtel der Volksmiliz
1155,3,Rute des Schlafwandlers
1158,2,Robuste Metallkeule
1159,1,Milizsstecken
1161,1,Milizkurzschwert
1162,1,Piratenaugenklappe
1166,1,Zerbeulter Rundschild
1167,1,Kleine Tartsche
1168,4,Schädelflammenschild
1169,4,Schwarzschädelschild
1171,2,Gut vernähte Robe
1172,2,Grausohns Fackel
1173,1,Wettergegerbte Stiefel
1182,1,Messingbeschlagene Armschienen
1183,2,Elastische Handgelenksschützer
1190,2,Vorarbeiterumhang
1192,0,Ausgedienter Vorarbeiterhelm
1193,1,Bebänderter Rundschild
1194,1,Bastardschwert
1195,1,Bergbauschaufel eines Kobolds
1196,1,Tabar
1197,1,Riesiger Streitkolben
1198,1,Claymore
1200,1,Großer Holzschild
1201,1,Glanzloser Langschild
1202,1,Wallschild
1203,3,Aegis von Sturmwind
1204,4,Der grüne Turm
1207,2,Zackenstreitkolben
1211,2,Gnollkriegsharnisch
1213,1,Gnollarmschienen
1214,2,Gnollprügel
1215,2,Stützgurt
1216,2,Frostarmschienen
1218,2,Schwere Gnollkriegskeule
1219,2,Rotkammmachete
1220,2,Werwolfaxt
1254,1,Geringer Feuerstein
1259,0,JYoo test item
1263,4,Hirnhacker
1264,2,Kopfberster
1265,3,Skorpionstachel
1270,2,Fein gewebter Umhang
1273,2,Waldkettenpanzer
1275,2,Kettenmantel des Stellvertreters
1276,2,Feuergehärteter Rundschild
1280,2,Kapuzenmantel
1282,2,Glanzmetallhelmkappe
1287,2,Riesentarantelfangzahn
1292,3,Schlächterbeil
1296,2,Schwarzfelsstreitkolben
1297,2,Roben des Schattenzauberers
1299,2,Geringer Gürtel der Spitze
1300,2,Geringer Stab der Spitze
1302,2,Schwarzwelpenhandschuhe
1303,2,Brückenarbeiterhandschuhe
1304,2,Reithandschuhe
1306,2,Handgelenksschützer der Wolfsmähne
1310,2,Hose des Schmieds
1314,2,Ghulfinger
1317,2,Gehärteter Wurzelstab
1318,3,Nachthäscher
1351,2,Fingerknochenarmschienen
1355,2,Hirschledercape
1359,1,Mit Löwen bedruckte Handschuhe
1360,2,Sturmwindkettenpanzerhandschuhe
1363,0,Ausgediente Augenklappe von Käpt'n Sanders
1364,0,Struppige Lederweste
1366,0,Struppige Lederhose
1367,0,Struppige Lederstiefel
1368,0,Struppige Lederhandschuhe
1369,0,Struppiger Ledergürtel
1370,0,Struppige Lederarmschienen
1372,0,Struppiger Umhang
1374,0,Ausgefranste Schuhe
1376,0,Ausgefranster Umhang
1377,0,Ausgefranste Handschuhe
1378,0,Ausgefranste Hose
1380,0,Ausgefranste Robe
1382,1,Steinstreitkolben
1383,1,Steintomahawk
1384,1,Glanzlose Klinge
1386,1,Distelholzaxt
1387,2,Ghulfangzahn
1388,1,Verbogener Stab
1389,1,Bergbauschlaghammer eines Kobolds
1391,2,Mystikerstab der Flusspfoten
1394,2,Treibholzkeule
1395,1,Lehrlingshose
1396,1,Akolythenhose
1405,2,Gischtspeichelstab
1406,2,Perlenbesetzter Speer
1411,0,Verwitterter Stab
1412,0,Kunstloses Bastardschwert
1413,0,Schwächliches Schwert
1414,0,Gesprungener Vorschlaghammer
1415,0,Zimmermannshammer
