17,0,마틴 퓨리
25,1,낡은 쇼트소드
35,1,구부러진 지팡이
36,1,낡은 철퇴
37,1,낡은 도끼
38,1,훈련생용 셔츠
39,1,훈련생용 바지
40,1,훈련생용 장화
42,1,지원자용 허리띠
43,1,지원자용 장화
44,1,지원자용 바지
45,1,지원자용 셔츠
47,1,수습도적용 신발
48,1,수습도적용 바지
49,1,수습도적용 셔츠
50,1,신입자용 허리띠
51,1,수도자용 장화
52,1,수도자용 바지
53,1,수도자용 셔츠
55,1,수습생용 장화
56,1,수습생용 로브
57,1,수행사용 로브
59,1,수행사용 신발
60,1,두겹 조끼
61,1,드워프족 가죽 바지
79,1,드워프족 헝겊 무릎바지
80,1,부드러운 모피 두른 신발
85,1,더러운 가죽 조끼
88,0,미사용 오래된 바지
91,0,드워프족 신입자용 바지
99,1,미사용 드워프족 지원자용 장화
100,0,미사용 드워프족 지원자용 바지
119,1,미사용 도적용 조끼
120,1,청부업자 바지
121,1,청부업자 장화
127,1,덫사냥꾼용 셔츠
128,0,미사용 타우렌 덫사냥꾼용 바지
129,1,주름진 덫사냥꾼용 장화
137,1,수도자용 허리띠
138,1,미사용 전투용 멜빵
139,1,수습투사용 바지
140,1,수습투사용 장화
143,0,몬스터 - Shield Stormwind Guard
147,1,주름진 덫사냥꾼용 바지
148,1,주름진 덫사냥꾼용 셔츠
153,1,구식 킬트
154,1,구식 어깨덧옷
156,0,미사용 타우렌족 훈련생용 바지
192,0,마틴의 부러진 지팡이
193,1,누더기 헝겊 조끼
194,1,누더기 헝겊 바지
195,1,누더기 헝겊 장화
200,1,두꺼운 헝겊 조끼
201,1,두꺼운 헝겊 바지
202,1,두꺼운 헝겊 신발
203,1,두꺼운 헝겊 장갑
209,1,더러운 가죽 바지
210,1,더러운 가죽 장화
236,1,경화 가죽 갑옷
237,1,경화 가죽 바지
238,1,경화 가죽 장화
239,1,경화 가죽 장갑
285,1,미늘사슬 조끼
286,1,미늘사슬 바지
287,1,미늘사슬 장화
647,4,명운검
710,1,백성의 민병대 팔보호구
711,1,누더기 헝겊 장갑
714,1,더러운 가죽 장갑
718,1,미늘사슬 장갑
719,1,토끼 사육사 장갑
720,3,투사의 장갑
727,2,톱니모양 쇼트소드
753,2,용아귀 쇼트소드
754,3,복수의 쇼트소드
756,2,지하굴 곡괭이
763,1,눈덮인 팔보호구
766,1,갈고리 철퇴
767,1,보의 긴지팡이
768,1,나무꾼 도끼
776,3,원한의 단검
778,1,코볼트의 도굴용 곡괭이
781,1,놀의 돌망치
